user_id,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
85834526,40,30,149,149,1,6/10/2018,7/10/2018,0
62509079,38,30,149,149,0,1/22/2020,2/21/2020,0
406485983,41,30,99,99,1,6/23/2019,7/23/2019,0
80157349,40,30,149,149,1,2/4/2019,3/3/2019,0
424732807,40,30,149,149,1,7/14/2018,8/13/2018,0
232358763,41,30,99,99,1,7/16/2019,8/16/2019,0
148908470,36,30,180,180,0,4/10/2019,5/10/2019,0
148833629,41,30,99,99,1,11/7/2019,12/7/2019,0
434495642,39,30,149,149,1,5/31/2018,7/7/2018,0
62111158,41,30,99,99,1,7/31/2019,8/31/2019,0
273096603,41,30,149,149,1,5/9/2019,6/9/2019,0
36725419,41,30,99,99,1,10/31/2019,11/30/2019,0
23397860,37,30,149,149,1,12/2/2019,1/1/2020,0
118955435,40,30,149,149,1,2/6/2020,3/5/2020,0
67174521,41,30,99,99,1,2/3/2020,3/3/2020,0
137466191,41,30,149,149,1,7/10/2018,8/10/2018,0
280557988,41,30,99,99,1,2/3/2020,3/3/2020,0
113537067,37,30,149,149,1,10/10/2019,11/13/2019,0
411102622,41,30,149,149,1,1/12/2018,2/12/2018,0
62537643,39,30,149,149,1,11/30/2019,1/25/2020,0
76033512,41,30,99,99,1,1/31/2020,2/28/2020,0
78908230,36,30,180,180,1,11/10/2019,12/9/2019,0
129589757,41,30,99,99,1,1/26/2019,2/26/2019,0
38739196,40,30,149,149,1,7/3/2019,8/3/2019,0
53258907,38,30,149,149,0,10/2/2019,11/1/2019,0
30967548,41,30,99,99,1,2/17/2020,3/17/2020,0
139720577,41,30,129,129,1,12/8/2018,1/8/2019,0
111320286,41,30,99,99,1,2/28/2020,3/31/2020,0
103353120,41,30,149,149,1,7/6/2019,8/6/2019,0
153009605,41,30,149,149,1,10/8/2018,11/8/2018,0
464309873,41,30,149,149,1,5/19/2019,5/19/2019,1
138283881,38,30,149,149,0,2/10/2019,3/11/2019,0
130671358,41,30,119,119,1,10/21/2018,9/23/2019,0
13439,41,30,99,99,1,3/2/2019,4/2/2019,0
15109,41,30,99,99,1,9/18/2018,10/18/2018,0
59336873,36,30,180,180,1,8/5/2019,9/5/2019,0
48865577,41,30,99,99,1,8/11/2019,9/11/2019,0
147944881,41,30,149,149,1,5/27/2018,6/27/2018,0
17824,41,30,149,149,1,4/23/2019,5/24/2019,0
98506045,41,30,149,149,1,4/7/2018,5/8/2018,0
53620009,36,30,180,180,1,8/27/2019,9/29/2019,0
140150930,41,30,99,99,1,4/4/2019,5/4/2019,0
74044596,37,30,149,149,1,7/15/2019,8/14/2019,0
2653748,41,30,149,149,1,9/2/2019,10/2/2019,0
498189962,41,30,149,149,1,7/27/2018,1/26/2020,0
2924819,39,30,149,149,1,12/31/2019,2/27/2020,0
139149656,41,30,149,149,1,2/3/2019,3/3/2019,0
17324,41,30,149,149,1,2/29/2020,3/31/2020,0
494126391,39,0,0,149,1,4/30/2018,6/3/2018,0
22943101,34,0,0,149,1,10/31/2018,11/30/2018,0
104236364,41,30,99,99,1,10/31/2019,11/30/2019,0
58332364,38,195,894,894,0,8/26/2018,3/9/2019,0
69047723,40,30,149,149,1,6/6/2019,7/9/2019,0
116129789,41,30,149,149,1,8/10/2019,9/11/2019,0
17783,41,30,99,99,1,3/8/2019,4/8/2019,0
83516232,41,30,99,99,1,2/24/2019,3/24/2019,0
183280091,34,30,149,149,1,4/30/2019,5/31/2019,0
162370943,41,30,149,119,1,1/1/2018,6/12/2018,0
227168488,35,7,0,0,0,11/13/2019,11/20/2019,0
412895387,41,30,149,149,1,9/25/2018,10/26/2018,0
130159119,41,30,149,149,1,4/9/2018,3/8/2019,0
49425929,41,30,99,99,1,4/23/2019,5/23/2019,0
99231319,41,30,99,99,1,7/31/2019,8/31/2019,0
32393428,36,30,150,150,0,1/12/2019,2/11/2019,0
122440748,41,30,129,129,1,12/31/2018,1/31/2019,0
472843608,38,30,149,149,0,5/18/2018,6/17/2018,0
104934611,41,30,149,149,1,1/27/2019,2/27/2019,0
23526154,39,30,149,149,1,6/30/2018,8/2/2018,0
186505038,30,30,129,129,1,12/4/2019,1/9/2020,0
204432990,33,30,149,149,1,1/31/2019,2/28/2019,0
511394927,39,30,149,149,1,8/31/2019,10/23/2019,0
209647209,41,30,149,149,1,1/6/2018,2/6/2018,0
253826665,33,30,149,149,1,4/30/2019,5/31/2019,0
52659601,39,31,149,149,1,3/31/2018,5/1/2018,0
30285725,37,30,149,149,1,5/7/2019,6/6/2019,0
487278889,41,30,99,99,1,6/16/2019,7/16/2019,0
13678,39,30,149,149,1,6/30/2018,8/5/2018,0
123843446,38,30,149,149,0,12/27/2018,1/30/2019,0
41562308,40,30,149,149,1,6/24/2018,7/23/2018,0
279422456,41,30,149,149,1,7/8/2018,8/8/2018,0
145085809,39,30,149,149,1,8/31/2018,9/30/2018,0
80924407,41,30,129,129,1,1/20/2018,2/21/2018,0
126655617,37,30,149,149,1,3/20/2019,4/23/2019,0
13877,41,30,99,99,1,7/12/2019,8/12/2019,0
487051568,41,30,149,119,1,3/25/2018,2/16/2019,0
89890241,41,30,149,149,1,2/25/2019,3/25/2019,0
443162630,35,7,0,0,0,6/2/2018,6/15/2018,0
101214680,41,0,0,149,1,5/12/2018,6/12/2018,0
126096207,41,30,99,99,1,8/17/2019,9/17/2019,0
18082,41,30,99,99,1,9/10/2019,10/10/2019,0
150921080,41,30,99,99,1,12/4/2018,1/4/2019,0
205699972,40,30,149,149,1,4/21/2019,5/20/2019,0
139064318,41,30,129,129,1,5/17/2019,6/17/2019,0
45221641,41,30,99,99,1,12/2/2018,1/2/2019,0
475180655,36,30,150,150,0,10/9/2018,11/8/2018,0
84563717,41,30,149,149,1,12/31/2019,1/31/2020,0
12893,25,60,300,300,0,2/28/2018,4/29/2018,0
483064792,36,30,150,150,0,8/28/2018,9/27/2018,0
129410905,37,30,149,149,1,1/8/2019,2/7/2019,0
197678523,36,30,150,150,0,9/20/2018,10/20/2018,0
122442640,41,30,149,149,1,1/16/2018,2/16/2018,0
468885552,40,30,149,149,1,7/14/2018,8/13/2018,0
42932741,41,30,149,149,1,4/13/2018,5/13/2018,0
484769029,39,30,149,149,1,11/2/2018,12/23/2018,0
84935206,40,30,149,149,1,6/5/2019,7/4/2019,0
124444117,37,30,149,149,1,11/8/2018,12/8/2018,0
145547453,41,30,129,129,1,3/1/2018,4/1/2018,0
68604235,39,30,149,149,1,7/31/2019,9/2/2019,0
150309828,41,30,149,0,1,11/22/2018,11/22/2018,1
161419081,41,30,99,99,1,12/16/2019,1/16/2020,0
173081595,41,30,99,99,1,6/18/2019,7/18/2019,0
44294396,34,0,0,149,1,9/30/2018,10/31/2018,0
41337452,41,30,99,99,1,1/8/2019,2/8/2019,0
26663055,41,30,99,99,1,11/8/2019,12/8/2019,0
92192225,37,31,149,149,1,4/17/2018,5/16/2018,0
108792348,30,30,149,149,1,12/26/2018,12/26/2018,1
16323,39,30,149,149,1,11/30/2019,1/17/2020,0
479973768,41,30,149,149,1,7/8/2019,8/9/2019,0
131506941,36,30,180,180,1,11/15/2019,12/15/2019,0
124151833,34,30,149,149,1,2/28/2020,3/31/2020,0
112868442,41,30,149,149,1,8/12/2018,9/12/2018,0
134747943,41,30,99,99,1,9/4/2019,10/4/2019,0
138924370,41,30,149,0,1,11/9/2018,12/9/2018,0
36473331,41,30,149,0,1,4/1/2019,5/1/2019,0
16367,41,30,149,149,1,2/25/2019,2/25/2019,1
466641742,34,30,149,149,1,7/31/2019,8/31/2019,0
14957,41,30,149,149,1,1/20/2019,2/20/2019,0
80135016,41,30,99,99,1,2/4/2019,3/4/2019,0
142199256,38,30,149,149,0,1/2/2020,2/1/2020,0
174579890,35,7,0,0,0,6/6/2018,6/15/2018,0
422855638,41,30,149,149,1,11/17/2018,12/18/2018,0
454005838,39,30,149,149,1,8/31/2018,10/22/2018,0
12956,41,30,149,149,1,1/20/2018,12/23/2019,0
72933365,40,31,149,149,1,4/9/2018,5/9/2018,0
18126,41,30,99,99,1,4/10/2019,5/10/2019,0
51180888,36,30,150,150,0,6/30/2018,7/30/2018,0
86273663,41,30,99,99,1,2/2/2020,3/2/2020,0
14603,37,30,149,149,1,1/10/2019,1/10/2019,1
94261889,41,30,149,149,1,8/14/2019,9/14/2019,0
61765204,41,30,149,149,1,1/19/2020,2/22/2020,0
470010491,40,30,149,149,1,5/7/2019,6/14/2019,0
32864402,41,30,149,149,1,3/9/2018,4/9/2018,0
16161,39,31,149,149,1,2/28/2018,3/31/2018,0
517600343,38,30,149,149,0,8/6/2019,9/5/2019,0
149337914,40,30,149,149,1,2/24/2019,3/23/2019,0
144485229,41,30,149,149,1,10/22/2018,11/22/2018,0
131784717,37,30,149,149,1,10/16/2018,11/15/2018,0
30497903,39,31,149,149,1,1/31/2018,3/21/2018,0
120522920,41,30,99,99,1,4/19/2019,5/19/2019,0
447435800,41,30,99,99,1,9/11/2019,10/11/2019,0
65620587,38,30,149,149,0,5/25/2018,6/24/2018,0
17896,35,7,0,0,0,11/18/2019,11/25/2019,0
127303447,41,30,99,99,1,3/26/2019,4/26/2019,0
112378970,41,30,99,99,1,3/4/2019,4/4/2019,0
507163391,38,30,149,149,0,11/8/2018,12/8/2018,0
81243871,41,30,149,149,1,4/3/2018,5/4/2018,0
85382075,39,30,149,149,1,7/31/2019,9/12/2019,0
133051211,38,30,149,149,0,3/22/2018,4/21/2018,0
61677444,38,30,149,149,0,2/15/2019,3/16/2019,0
514336928,41,30,99,99,1,2/21/2020,3/22/2020,0
96716305,41,30,99,99,1,2/20/2020,3/20/2020,0
66836110,38,195,894,894,0,3/29/2018,10/10/2018,0
258344877,41,30,99,99,1,11/16/2019,12/15/2019,0
68647727,41,30,149,149,1,9/25/2018,10/26/2018,0
123317693,41,30,149,149,1,6/10/2019,7/10/2019,0
60332369,41,30,149,0,1,10/13/2018,11/12/2018,0
225611824,34,30,149,149,1,9/30/2019,10/31/2019,0
15435,41,30,99,99,1,11/8/2019,12/8/2019,0
57009833,38,30,149,149,0,2/7/2019,3/10/2019,0
133747406,41,30,149,149,1,11/2/2018,12/2/2018,0
169104907,36,30,150,150,0,6/11/2018,7/11/2018,0
195093738,41,30,149,149,1,5/14/2019,6/14/2019,0
19744364,38,410,1788,1788,0,6/24/2018,8/7/2019,0
82760870,41,30,149,119,1,6/6/2018,7/6/2018,0
27497848,38,30,149,149,0,8/27/2019,9/26/2019,0
127463427,41,30,99,99,1,8/20/2018,9/20/2018,0
463919343,41,30,99,99,1,12/19/2019,1/19/2020,0
24756693,37,30,149,149,1,9/1/2018,9/30/2018,0
416266617,41,0,0,149,1,5/2/2018,6/2/2018,0
143124948,35,7,0,0,0,9/4/2019,9/9/2019,0
140441136,36,30,180,180,1,7/28/2019,8/27/2019,0
175903345,29,30,180,180,1,1/31/2020,2/28/2020,0
75755293,41,0,0,129,1,5/11/2018,11/9/2019,0
447400485,38,30,149,149,0,3/13/2018,4/12/2018,0
264703820,35,7,0,0,0,6/26/2019,7/1/2019,0
31915082,41,30,129,129,1,7/21/2018,8/22/2018,0
177512165,23,30,149,149,1,12/31/2018,1/31/2019,0
109765208,38,30,149,149,0,9/18/2018,11/17/2018,0
61910088,40,30,149,149,1,2/2/2020,3/1/2020,0
66452135,41,30,99,99,1,2/27/2020,3/27/2020,0
497694830,41,0,0,149,1,5/11/2018,6/12/2018,0
110451970,38,195,894,894,0,2/16/2019,8/30/2019,0
74653381,41,30,149,0,1,12/11/2018,12/11/2018,1
41879247,41,30,149,149,1,3/5/2019,4/5/2019,0
39256785,35,7,0,0,0,5/28/2018,6/15/2018,0
462900446,41,30,149,149,1,12/12/2018,1/12/2019,0
416648043,41,30,149,149,1,7/11/2019,8/11/2019,0
278838709,38,14,0,0,0,11/16/2018,12/3/2018,0
102975854,41,30,99,99,1,7/6/2019,8/6/2019,0
70718076,41,30,99,99,1,4/14/2019,5/14/2019,0
200723433,41,30,149,149,1,2/8/2018,3/8/2018,0
14788,38,30,149,149,0,10/20/2019,11/19/2019,0
153162550,38,30,149,149,0,7/19/2019,8/18/2019,0
249247905,41,30,149,0,1,11/11/2018,11/11/2018,1
161776442,41,30,99,99,1,10/31/2019,11/30/2019,0
75428973,41,30,149,149,1,6/10/2018,7/10/2018,0
101865892,40,30,149,149,1,5/5/2019,6/4/2019,0
484399092,41,0,0,129,1,4/27/2018,5/27/2018,0
79393483,41,30,99,99,1,4/13/2019,5/13/2019,0
132306790,41,30,149,149,1,6/30/2018,7/31/2018,0
54785864,41,30,149,0,1,3/20/2018,4/16/2018,1
62048659,39,30,149,149,1,9/30/2019,11/26/2019,0
492511798,37,30,149,149,1,2/1/2020,3/1/2020,0
108848281,40,30,149,149,1,6/10/2019,7/9/2019,0
152852500,41,30,99,99,1,2/2/2020,3/2/2020,0
66172092,41,30,99,99,1,9/17/2019,10/17/2019,0
231906788,35,7,0,0,0,8/31/2019,9/5/2019,0
113767037,41,30,149,119,1,4/20/2018,5/21/2018,0
100892080,41,30,99,99,1,7/10/2019,8/9/2019,0
31948611,41,30,149,149,1,1/4/2020,2/4/2020,0
92908600,41,30,149,149,1,4/9/2019,5/10/2019,0
238473429,41,30,149,0,1,2/6/2019,3/6/2019,0
42826360,41,30,129,129,1,7/9/2018,8/9/2018,0
177992910,37,30,149,149,1,5/14/2019,6/14/2019,0
97731510,39,30,149,149,1,7/2/2019,8/6/2019,0
151686137,41,30,99,99,1,1/21/2020,2/21/2020,0
220589327,39,30,149,149,1,1/31/2020,3/16/2020,0
63987963,41,30,129,129,1,10/10/2018,11/11/2018,0
169336889,41,30,99,99,1,2/21/2019,3/21/2019,0
480982006,40,30,149,149,1,4/6/2019,5/9/2019,0
147650192,41,30,149,149,1,11/20/2018,12/21/2018,0
223631535,41,30,99,99,1,11/19/2019,12/19/2019,0
52733835,41,30,149,149,1,2/15/2018,3/15/2018,0
18005,38,14,0,0,0,9/22/2018,10/6/2018,0
498924398,37,30,149,149,1,10/2/2019,11/3/2019,0
146325356,40,30,149,149,1,5/19/2018,6/18/2018,0
69691399,41,30,149,149,1,10/20/2018,11/21/2018,0
121600408,38,0,0,149,0,5/7/2018,6/6/2018,0
67352080,39,30,149,149,1,5/31/2018,7/9/2018,0
126636502,41,30,149,149,1,9/1/2018,10/1/2018,0
500558908,37,30,149,149,1,7/17/2019,8/16/2019,0
27872983,34,30,149,149,1,10/31/2019,11/30/2019,0
54252130,38,30,149,149,0,9/19/2018,10/19/2018,0
179460067,40,30,149,149,1,12/28/2018,1/28/2019,0
490799756,37,30,149,149,1,10/14/2019,11/13/2019,0
475920870,41,30,149,149,1,8/19/2019,9/19/2019,0
145499744,41,30,99,99,1,11/8/2019,12/8/2019,0
109826174,41,30,149,149,1,2/18/2019,3/18/2019,0
13511085,41,30,149,0,1,11/15/2018,12/15/2018,0
30666848,37,31,149,149,1,2/17/2018,3/20/2018,0
84474788,41,30,149,149,1,2/4/2020,3/4/2020,0
439955186,41,30,149,149,1,1/25/2019,2/25/2019,0
123350061,41,30,99,99,1,1/20/2019,2/20/2019,0
267774206,41,30,149,149,1,2/3/2019,3/3/2019,0
237271861,31,30,149,149,1,2/29/2020,3/31/2020,0
130176664,41,30,129,129,1,2/7/2019,3/7/2019,0
495700663,40,30,149,149,1,11/22/2019,12/21/2019,0
22320080,37,30,149,149,1,7/12/2018,8/18/2018,0
25277421,41,30,99,99,1,7/20/2019,8/20/2019,0
17631,41,30,149,119,1,4/22/2018,5/24/2018,0
62686378,41,30,99,99,1,1/31/2020,2/28/2020,0
77829962,40,30,149,149,1,6/4/2018,7/4/2018,0
16945,40,30,149,149,1,10/12/2019,11/11/2019,0
500116179,40,30,149,149,1,6/13/2018,7/16/2018,0
400056236,41,30,149,149,1,9/7/2018,10/8/2018,0
450193442,37,30,149,149,1,9/5/2019,10/4/2019,0
100294480,36,30,150,150,0,7/4/2018,8/3/2018,0
109652110,38,30,149,149,0,4/19/2018,5/23/2018,0
136087761,40,30,149,149,1,12/2/2018,1/26/2019,0
220808193,39,31,149,149,1,1/31/2018,3/2/2018,0
472370426,39,30,149,149,1,5/31/2018,7/22/2018,0
128440061,39,30,149,149,1,6/30/2018,8/4/2018,0
82900520,41,30,129,129,1,7/1/2018,8/2/2018,0
77473811,38,30,149,149,0,2/15/2018,3/17/2018,0
14849,38,30,149,149,0,10/11/2019,11/10/2019,0
506392387,40,31,149,149,1,1/25/2018,2/24/2018,0
45925870,41,30,99,99,1,8/12/2018,9/12/2018,0
263511683,38,30,149,149,0,10/14/2019,11/13/2019,0
53142633,36,30,150,150,0,9/12/2018,10/12/2018,0
22863980,41,30,149,0,1,10/14/2018,10/16/2018,1
472626135,34,30,149,149,1,10/31/2019,11/30/2019,0
121826140,41,30,149,149,1,11/16/2019,12/16/2019,0
162398317,40,30,149,149,1,10/26/2018,11/25/2018,0
88540836,35,7,0,0,0,6/11/2018,6/15/2018,0
15723,39,30,149,149,1,11/2/2018,12/14/2018,0
189655331,41,30,99,99,1,3/12/2019,4/12/2019,0
31924166,40,30,149,149,1,11/12/2019,12/14/2019,1
17284,41,30,99,99,1,2/21/2019,3/21/2019,0
210990470,41,30,99,99,1,5/23/2019,6/23/2019,0
16764,39,30,149,149,1,7/31/2018,9/14/2018,0
152966565,41,30,129,129,1,5/11/2019,6/11/2019,0
31688366,41,30,149,149,1,4/6/2018,5/6/2018,0
136173191,35,7,0,0,0,6/4/2018,6/15/2018,0
125995038,40,30,149,149,1,3/9/2019,4/15/2019,0
132276927,37,30,149,149,1,8/13/2019,9/12/2019,0
213971133,41,30,99,99,1,2/3/2020,3/3/2020,0
87556548,40,30,149,149,1,1/25/2019,3/2/2019,0
12868,36,30,150,150,0,4/4/2019,5/4/2019,0
192919521,41,0,0,119,1,5/4/2018,6/4/2018,0
103609511,39,30,149,149,1,1/31/2019,3/12/2019,0
107093593,39,31,149,149,1,2/28/2018,4/9/2018,0
422453557,41,30,99,99,1,8/19/2019,9/19/2019,0
442598887,41,30,99,99,1,3/27/2019,4/28/2019,0
135138584,34,30,149,149,1,3/31/2019,4/30/2019,0
57602810,41,30,149,149,1,2/1/2019,3/1/2019,0
139198585,39,30,149,149,1,12/2/2018,1/14/2019,0
124708106,41,30,149,149,1,9/26/2018,11/29/2018,0
146839352,31,30,149,149,1,4/30/2019,5/31/2019,0
127999938,36,30,150,150,0,10/4/2018,11/3/2018,0
174593212,41,30,149,149,1,9/4/2019,10/5/2019,0
176932919,36,30,180,180,0,12/12/2019,1/11/2020,0
178964972,41,30,99,99,1,2/21/2019,3/21/2019,0
89777861,41,30,129,129,1,9/12/2018,10/13/2018,0
103589465,41,30,99,99,1,4/29/2019,5/31/2019,0
62003057,37,30,149,149,1,8/19/2018,9/18/2018,0
491357447,41,30,149,149,1,5/7/2019,6/8/2019,0
424278979,41,30,129,129,1,9/16/2018,10/17/2018,0
402304862,39,30,149,149,1,12/31/2019,2/26/2020,0
35652771,41,30,99,99,1,2/9/2020,3/9/2020,0
94760606,41,30,149,149,1,11/16/2019,12/16/2019,0
45059380,39,30,149,149,1,5/31/2018,7/16/2018,0
249542181,41,30,99,99,1,2/21/2019,3/21/2019,0
75665310,39,30,149,149,1,7/31/2018,9/22/2018,0
257223127,40,30,149,149,1,2/28/2020,3/27/2020,0
35683079,39,30,149,149,1,8/31/2018,10/11/2018,0
53278444,41,30,99,99,1,1/10/2019,2/11/2019,0
37743960,41,30,99,99,1,2/28/2020,3/31/2020,0
510315827,36,30,180,180,1,1/10/2020,2/9/2020,0
173765046,39,30,149,149,1,8/31/2019,10/24/2019,0
239847663,41,30,149,149,1,8/7/2019,9/7/2019,0
467173959,41,30,149,149,1,8/21/2018,9/21/2018,0
195676995,40,30,149,149,1,1/13/2019,2/12/2019,0
440054938,41,30,99,99,1,11/9/2019,12/9/2019,0
10687851,41,30,99,99,1,1/16/2020,2/16/2020,0
414610929,41,30,149,149,1,12/14/2018,1/15/2019,0
41910791,41,30,99,99,1,12/4/2019,1/4/2020,0
42164155,36,30,180,180,0,10/6/2019,11/5/2019,0
22186976,41,30,99,99,1,8/6/2019,9/6/2019,0
102904841,30,30,100,100,1,1/18/2020,2/18/2020,0
121873789,41,0,0,149,1,5/9/2018,6/10/2018,0
93644311,35,7,0,0,0,11/9/2019,11/16/2019,0
119440933,39,30,149,149,1,12/2/2018,1/17/2019,0
134695174,37,30,149,149,1,11/3/2018,11/6/2018,1
490866778,41,30,149,0,1,6/13/2018,6/18/2018,1
204268280,40,30,149,149,1,8/11/2019,9/10/2019,0
491802465,33,30,149,149,1,4/30/2019,5/31/2019,0
99039816,41,30,149,149,1,12/3/2018,1/3/2019,0
82077393,41,30,99,99,1,1/22/2019,2/22/2019,0
157281107,41,30,99,99,1,1/18/2019,2/18/2019,0
50795421,41,30,99,99,1,12/18/2019,1/18/2020,0
153212084,40,31,149,149,1,4/2/2018,5/2/2018,0
56733246,30,30,149,149,1,1/17/2020,2/16/2020,0
233230909,38,30,149,149,0,1/1/2020,1/31/2020,0
88905023,41,30,100,100,1,2/1/2020,3/1/2020,0
471673993,40,30,149,149,1,1/12/2019,2/11/2019,0
411420580,41,30,99,99,1,7/31/2019,8/31/2019,0
151213493,41,30,149,149,1,7/16/2019,8/17/2019,0
161648465,38,30,149,149,0,7/12/2018,8/11/2018,0
13851,40,30,149,149,1,10/23/2019,11/28/2019,0
84817451,38,30,149,149,0,5/16/2018,6/15/2018,0
133035791,37,30,149,149,1,12/23/2018,1/22/2019,0
483714336,39,30,149,149,1,8/31/2019,10/9/2019,0
504573252,36,30,150,150,0,9/4/2018,10/4/2018,0
501013024,41,30,99,99,1,3/25/2019,4/25/2019,0
91522998,41,30,149,149,1,12/21/2018,1/21/2019,0
510462577,41,30,129,129,1,5/20/2018,6/21/2018,0
14971,41,30,99,99,1,8/19/2018,9/18/2018,0
474998649,29,30,180,180,0,11/7/2019,12/7/2019,0
115780502,38,30,149,149,0,11/6/2018,12/6/2018,0
66493478,41,30,99,99,1,2/9/2019,3/9/2019,0
153594349,41,30,99,99,1,7/12/2019,8/12/2019,0
55592426,41,30,99,99,1,11/22/2018,12/22/2018,0
23705197,41,30,99,99,1,2/21/2020,3/21/2020,0
490768034,36,30,150,150,0,12/26/2018,1/25/2019,0
101051819,39,30,149,149,1,11/2/2018,12/9/2018,0
123349847,41,30,99,99,1,1/14/2020,2/14/2020,0
51568477,41,30,149,149,1,12/18/2019,1/18/2020,0
48017321,31,30,149,149,1,10/31/2019,11/30/2019,0
39949707,38,30,149,149,0,7/12/2018,8/11/2018,0
96310722,34,30,149,149,1,2/29/2020,3/31/2020,0
63357756,41,30,129,129,1,12/22/2019,1/23/2020,0
42748652,41,30,99,99,1,9/14/2019,10/14/2019,0
40581472,40,30,149,149,1,10/8/2019,10/22/2019,1
60223360,41,30,149,149,1,6/23/2019,6/23/2019,1
147226254,41,30,149,149,1,10/18/2018,11/18/2018,0
155329495,41,30,149,149,1,2/13/2018,3/13/2018,0
279655496,41,30,149,149,1,1/7/2019,2/7/2019,0
495807641,38,30,149,149,0,10/2/2018,12/1/2018,0
57114136,41,30,149,149,1,10/15/2019,11/15/2019,0
251641371,41,30,99,99,1,8/12/2019,9/12/2019,0
480499912,37,30,149,149,1,11/27/2018,12/26/2018,0
101326028,40,30,149,149,1,7/6/2019,8/9/2019,0
14154,41,30,149,149,1,9/27/2018,11/29/2018,0
116036037,36,30,180,180,1,12/20/2019,1/19/2020,0
189386671,38,30,149,149,0,9/26/2018,10/26/2018,0
490061574,41,30,149,149,1,2/3/2020,3/3/2020,0
17871,41,30,149,149,1,8/31/2019,10/1/2019,0
42543733,39,31,149,149,1,1/31/2018,3/12/2018,0
42313674,41,30,149,149,1,12/26/2018,1/27/2019,0
207944974,41,30,99,99,1,12/6/2019,1/6/2020,0
132713542,41,30,99,99,1,2/23/2020,3/23/2020,0
113159604,39,31,149,149,1,2/28/2018,4/29/2018,0
468475440,41,30,99,99,1,2/18/2020,3/18/2020,0
114404772,41,30,99,99,1,10/8/2019,11/7/2019,0
152998318,41,30,99,99,1,12/17/2018,1/17/2019,0
499149225,38,30,149,149,0,5/21/2019,6/20/2019,0
42316376,36,30,150,150,0,12/6/2018,1/5/2019,0
129180884,41,30,99,99,1,9/17/2019,10/17/2019,0
130975282,41,30,149,149,1,11/2/2019,12/2/2019,0
487051568,41,30,99,99,1,10/20/2018,11/20/2018,0
276817476,41,30,99,99,1,7/6/2019,8/6/2019,0
161066751,41,30,99,99,1,2/1/2020,2/1/2020,1
85948772,35,7,0,0,0,11/15/2019,11/22/2019,0
49185624,37,30,149,149,1,7/4/2018,8/4/2018,0
121986353,40,30,149,149,1,2/19/2020,3/18/2020,0
70645638,39,30,149,149,1,7/31/2019,9/10/2019,0
503255551,40,30,149,149,1,2/3/2019,3/2/2019,0
458519131,40,30,149,149,1,1/29/2020,1/27/2020,1
471509430,38,30,149,149,0,12/16/2019,1/15/2020,0
265885273,38,30,149,149,0,4/12/2018,5/12/2018,0
457345725,41,30,149,149,1,2/16/2020,3/16/2020,0
508927803,34,0,0,149,1,10/31/2018,11/30/2018,0
456452239,41,30,149,0,1,4/11/2018,4/13/2018,1
43725651,41,30,149,149,1,2/8/2019,2/8/2019,1
44655160,37,30,149,149,1,1/3/2019,2/2/2019,0
463823769,41,30,99,99,1,10/2/2019,11/2/2019,0
79846693,41,30,149,149,1,10/18/2018,11/19/2018,0
70220312,41,30,99,99,1,2/22/2020,3/22/2020,0
121571741,34,0,0,149,1,10/31/2018,11/30/2018,0
45374674,40,30,149,149,1,2/4/2020,3/3/2020,0
83025891,41,30,99,99,1,8/23/2019,9/23/2019,0
182044182,34,30,149,149,1,10/31/2019,11/30/2019,0
478262216,41,30,99,99,1,5/31/2019,6/30/2019,0
109799061,40,30,149,149,1,8/4/2018,9/4/2018,0
18626012,36,0,0,150,0,5/9/2018,6/8/2018,0
133396743,41,30,99,99,1,7/24/2019,8/24/2019,0
471971510,41,30,129,129,1,8/31/2018,10/1/2018,0
500321076,41,30,99,99,1,6/30/2019,7/31/2019,0
455122380,38,30,149,149,0,2/5/2019,3/6/2019,0
38162133,40,30,149,149,1,9/11/2019,10/10/2019,0
58551798,41,30,129,129,1,9/5/2019,10/7/2019,0
93759415,41,30,99,99,1,4/27/2019,5/27/2019,0
17874,41,30,129,129,1,3/7/2019,4/8/2019,0
434450762,35,7,0,0,0,6/6/2018,6/15/2018,0
62672112,35,7,0,0,0,9/8/2019,9/13/2019,0
456917677,41,30,149,0,1,3/7/2018,4/6/2018,0
130687677,41,30,99,99,1,11/9/2018,12/8/2018,0
140425756,41,30,129,129,1,6/19/2018,7/19/2018,0
71277259,38,30,149,149,0,2/3/2018,3/5/2018,0
79376363,41,30,129,129,1,8/18/2019,9/18/2019,0
46773145,31,30,149,149,1,3/31/2019,4/30/2019,0
150200127,41,30,149,0,1,11/27/2018,12/27/2018,0
96295690,34,30,149,149,1,6/30/2019,7/31/2019,0
462638850,41,30,149,149,1,11/11/2019,12/11/2019,0
37522866,41,30,149,0,1,7/16/2018,8/15/2018,0
168340346,41,30,99,99,1,8/14/2019,9/14/2019,0
16918,41,30,129,129,1,9/15/2018,10/16/2018,0
250835102,40,30,149,149,1,7/6/2018,8/21/2018,0
14719,36,30,150,150,0,3/19/2019,5/18/2019,0
116016568,41,30,149,0,1,12/15/2018,1/15/2019,0
30717592,36,30,180,180,0,7/1/2019,7/31/2019,0
445499812,40,31,149,149,1,2/24/2018,3/26/2018,0
94646194,41,30,99,99,1,9/12/2019,10/14/2019,0
52897170,41,30,99,99,1,10/11/2019,11/11/2019,0
30610294,41,30,149,119,1,1/9/2018,2/9/2018,0
